"ID","TARGET"
2,0.0458549037575722
5,0.0556328631937504
6,0.00125105225015432
7,0.0106440111994743
9,0.0016185735585168
11,0.243815451860428
12,0.0315304547548294
15,0.170697420835495
16,0.0276692807674408
17,0.0184862799942493
19,0.0225467681884766
21,0.00233737332746387
22,0.0168169736862183
24,0.0111371902748942
27,0.00795347616076469
28,0.0226860772818327
30,0.147468417882919
33,0.00221041869372129
35,0.0127949267625809
37,0.0248865112662315
38,0.0176268089562654
40,0.190988853573799
41,0.0276317838579416
44,0.00785367377102375
46,0.046455442905426
47,0.0074147330597043
48,0.00284397788345814
50,0.00544684613123536
52,0.180041834712029
53,0.00750003894791007
55,0.0244630351662636
57,0.00159059045836329
58,0.00619698269292712
59,0.0130364941433072
62,0.0243881680071354
63,0.0111549431458116
64,0.0224573202431202
65,0.0117990402504802
67,0.0170127041637897
69,0.0599371232092381
70,0.0022491232957691
71,0.0112848123535514
72,0.00318614346906543
73,0.00117769569624215
76,0.0029420992359519
78,0.00186418695375323
79,0.0243889503180981
81,0.0019906407687813
85,0.0112283928319812
86,0.00262745446525514
89,0.0427185222506523
94,0.136076748371124
96,0.00246946490369737
97,0.0117008369415998
98,0.00205000001005828
99,0.0204082783311605
100,0.249288648366928
103,0.0823508203029633
104,0.00593749945983291
108,0.0106669329106808
110,0.00234430632553995
112,0.0238796137273312
114,0.0368104949593544
116,0.0253195241093636
117,0.00809101294726133
119,0.00401901034638286
120,0.00328404898755252
121,0.000954494345933199
123,0.0135394902899861
124,0.0295430216938257
126,0.00130600214470178
128,0.0116146961227059
129,0.0955740287899971
133,0.0368315577507019
138,0.0204234644770622
147,0.0290705431252718
149,0.0215071775019169
158,0.00237619341351092
160,0.00734509667381644
164,0.032715167850256
167,0.0518307611346245
168,0.0170598793774843
174,0.00770440930500627
181,0.0262942425906658
185,0.0312835611402988
187,0.00319006061181426
189,0.0103383976966143
190,0.0667787715792656
194,0.00483162188902497
197,0.0185640268027782
198,0.0215513054281473
201,0.0277436003088951
205,0.00969573110342026
208,0.138893634080887
211,0.0113217197358608
216,0.0278345197439194
219,0.0544459633529186
223,0.00346454116515815
224,0.106040984392166
226,0.0142793301492929
229,0.0104038994759321
230,0.0168767217546701
237,0.0223573427647352
238,0.0206075981259346
240,0.0786255970597267
243,0.00203255540691316
245,0.133481368422508
246,0.2311881929636
247,0.00534822279587388
248,0.0058858348056674
249,0.00239863549359143
250,0.289787828922272
251,0.00117013824637979
255,0.11173402518034
256,0.0180885680019855
257,0.0733416303992271
260,0.166934907436371
261,0.00193717586807907
263,0.204906359314919
264,0.16204822063446
267,0.0049736937507987
268,0.0162687655538321
272,0.00681444769725204
274,0.00565348472446203
275,0.00358968786895275
277,0.293659418821335
278,0.324810236692429
280,0.00459012994542718
281,0.0254782568663359
282,0.106274679303169
283,0.00852674059569836
284,0.0636608526110649
286,0.0139816459268332
290,0.0181781612336636
291,0.0288160350173712
293,0.0328341461718082
295,0.0931500867009163
297,0.000978164141997695
298,0.0795069858431816
300,0.00219060690142214
304,0.002591822296381
305,0.00337673886679113
308,0.00319978408515453
309,0.00773148005828261
310,0.00737072620540857
312,0.0298406481742859
313,0.155411645770073
315,0.00980028975754976
317,0.0220256894826889
318,0.0255488846451044
321,0.00813674554228783
323,0.0706261098384857
325,0.00783656444400549
326,0.0131118819117546
327,0.0181827154010534
328,0.0462044067680836
329,0.018947122618556
330,0.00220417091622949
331,0.00884340424090624
334,0.0307946186512709
335,0.00782278832048178
336,0.0564862340688705
337,0.00178692687768489
338,0.0434455685317516
339,0.0146537702530622
341,0.216731876134872
343,0.00393475871533155
346,0.00191519351210445
348,0.00253504398278892
350,0.188457563519478
351,0.00188134855125099
352,0.0170658454298973
357,0.0564458891749382
358,0.0112945362925529
360,0.004775102250278
361,0.0134129952639341
364,0.0153059232980013
365,0.0335884280502796
366,0.0173674672842026
367,0.00446581421419978
368,0.00397595809772611
370,0.00235668453387916
372,0.00174111872911453
376,0.000817549473140389
377,0.00267502921633422
379,0.0225552897900343
380,0.0104827880859375
381,0.0757088586688042
385,0.0119853541254997
386,0.0356624275445938
389,0.0571225844323635
391,0.0568842366337776
392,0.0033725758548826
393,0.0096921781077981
395,0.022113248705864
396,0.00937010999768972
397,0.00108725891914219
398,0.0183204337954521
399,0.0439095944166183
400,0.0139077138155699
401,0.00764422817155719
403,0.00410680007189512
405,0.0287380684167147
406,0.0220078099519014
409,0.00773108517751098
411,0.00998251419514418
413,0.0030578647274524
418,0.00281928619369864
419,0.00784377474337816
422,0.0170658454298973
424,0.257564157247543
425,0.0235941093415022
427,0.00246946490369737
430,0.00123045139480382
431,0.0146537702530622
434,0.0106059014797211
435,0.027526531368494
437,0.0619859471917152
438,0.00114786787889898
439,0.116378515958786
442,0.0107106752693653
446,0.0167998652905226
450,0.0298867281526327
451,0.00971156731247902
452,0.00835347920656204
454,0.00122806464787573
455,0.00227771094068885
463,0.0123476898297668
464,0.0104195037856698
465,0.00335000781342387
467,0.148611485958099
468,0.0352550223469734
470,0.00988548714667559
472,0.266077280044556
473,0.0177864953875542
475,0.00382113712839782
