"ID","TARGET"
2,0.038086
5,0.038735
6,0.027369
7,0.031388
9,0.026834
11,0.053847
12,0.042331
15,0.052236
16,0.034639
17,0.037292
19,0.037985
21,0.027456
22,0.036846
24,0.028962
27,0.029678
28,0.03482
30,0.039884
33,0.026834
35,0.029056
37,0.037516
38,0.037985
40,0.052814
41,0.034935
44,0.028891
46,0.049342
47,0.035804
48,0.026834
50,0.026834
52,0.052814
53,0.031388
55,0.037206
57,0.026769
58,0.036658
59,0.033212
62,0.038022
63,0.029056
64,0.037985
65,0.037377
67,0.036381
69,0.040272
70,0.026834
71,0.041327
72,0.030267
73,0.026781
76,0.028488
78,0.028202
79,0.037898
81,0.027582
85,0.029035
86,0.026834
89,0.038022
94,0.047774
96,0.026769
97,0.036705
98,0.026834
99,0.035461
100,0.052211
103,0.049922
104,0.028379
108,0.033842
110,0.028336
112,0.039092
114,0.038796
116,0.033416
117,0.028527
119,0.030252
120,0.027815
121,0.026834
123,0.036979
124,0.037985
126,0.026769
128,0.036381
129,0.040973
133,0.038467
138,0.037985
147,0.035316
149,0.033431
158,0.026834
160,0.028663
164,0.040519
167,0.039493
168,0.034878
174,0.028756
181,0.036775
185,0.038159
187,0.028838
189,0.035871
190,0.040288
194,0.02833
197,0.041748
198,0.034396
201,0.040973
205,0.028706
208,0.039013
211,0.029035
216,0.037668
219,0.048478
223,0.033196
224,0.05231
226,0.033797
229,0.036124
230,0.037591
237,0.037453
238,0.033436
240,0.042739
243,0.026834
245,0.052082
246,0.053847
247,0.030179
248,0.032606
249,0.026834
250,0.053871
251,0.026769
255,0.042208
256,0.039217
257,0.040973
260,0.052814
261,0.029767
263,0.053847
264,0.052814
267,0.028346
268,0.036245
272,0.030075
274,0.034327
275,0.026769
277,0.053871
278,0.053847
280,0.028466
281,0.034787
282,0.043582
283,0.028962
284,0.045353
286,0.033436
290,0.037734
291,0.037985
293,0.04076
295,0.040762
297,0.026834
298,0.047268
300,0.028141
304,0.027969
305,0.027906
308,0.028663
309,0.028663
310,0.029951
312,0.037985
313,0.052814
315,0.032061
317,0.038043
318,0.035734
321,0.036616
323,0.039907
325,0.032263
326,0.033323
327,0.030002
328,0.031202
329,0.036936
330,0.028336
331,0.035703
334,0.047304
335,0.030805
336,0.040973
337,0.031981
338,0.038728
339,0.033797
341,0.041296
343,0.029234
346,0.026834
348,0.026834
350,0.049206
351,0.027283
352,0.033436
357,0.041252
358,0.029056
360,0.030978
361,0.033212
364,0.037092
365,0.039454
366,0.037306
367,0.027231
368,0.03181
370,0.026834
372,0.027687
376,0.026769
377,0.028928
379,0.033897
380,0.032676
381,0.043307
385,0.029129
386,0.037985
389,0.039191
391,0.038842
392,0.026834
393,0.028962
395,0.037612
396,0.028663
397,0.026769
398,0.034007
399,0.039048
400,0.028941
401,0.03371
403,0.028336
405,0.039454
406,0.037985
409,0.031388
411,0.037195
413,0.02908
418,0.0285
419,0.027324
422,0.033436
424,0.053871
425,0.039402
427,0.026769
430,0.026834
431,0.033797
434,0.029995
435,0.037985
437,0.04879
438,0.0276
439,0.051754
442,0.029056
446,0.029056
450,0.041613
451,0.032155
452,0.037323
454,0.026834
455,0.027698
463,0.033667
464,0.028892
465,0.026834
467,0.052814
468,0.039874
470,0.037079
472,0.04172
473,0.033212
475,0.028127
476,0.027456
479,0.033797
481,0.027586
483,0.037985
484,0.030284
486,0.038457
487,0.026834
491,0.037985
494,0.028663
495,0.027565
497,0.03633
498,0.031968
499,0.028962
503,0.035734
504,0.038103
505,0.027762
506,0.032016
507,0.036284
508,0.050844
509,0.04076
510,0.029264
511,0.031471
512,0.041214
516,0.027675
518,0.037985
519,0.035472
520,0.028835
521,0.026834
522,0.028081
524,0.04879
525,0.028489
526,0.026769
528,0.033797
529,0.038492
531,0.0411
532,0.053847
534,0.042862
536,0.040168
539,0.042208
540,0.036432
541,0.026834
542,0.047596
545,0.036988
546,0.026834
552,0.03754
556,0.026834
557,0.026769
559,0.036028
562,0.032519
563,0.03285
565,0.036737
569,0.026834
570,0.041082
574,0.036708
575,0.027872
585,0.0285
589,0.035143
590,0.043604
592,0.029047
593,0.0383
594,0.029062
595,0.028952
597,0.028141
601,0.026834
603,0.028962
604,0.026834
605,0.037985
607,0.026834
608,0.031159
610,0.034396
612,0.042826
613,0.038763
615,0.029003
616,0.050077
617,0.037985
619,0.037207
620,0.052814
621,0.026834
624,0.036943
625,0.029437
628,0.026834
629,0.052814
630,0.037985
632,0.026756
634,0.026834
637,0.031418
638,0.035949
642,0.037207
643,0.028156
644,0.042477
646,0.026769
655,0.027839
660,0.033323
664,0.037401
665,0.040973
666,0.026834
670,0.049332
671,0.053847
672,0.028687
675,0.028267
676,0.038103
677,0.035734
678,0.033932
680,0.026834
683,0.052814
684,0.028073
685,0.038457
691,0.039174
693,0.027121
696,0.027369
698,0.027366
699,0.033797
700,0.030176
703,0.035785
704,0.037673
705,0.028706
707,0.053847
709,0.0418
711,0.052814
713,0.033323
716,0.026834
719,0.026834
721,0.028756
722,0.034105
723,0.03452
724,0.028431
727,0.026769
728,0.03217
729,0.027456
733,0.031388
736,0.028513
739,0.038103
742,0.053847
743,0.033174
744,0.028996
745,0.053847
747,0.028847
749,0.029995
750,0.036381
751,0.038891
752,0.027524
755,0.029056
756,0.026834
762,0.037699
763,0.03725
764,0.037178
765,0.037985
766,0.028685
769,0.036381
770,0.044028
773,0.028663
774,0.037985
776,0.037207
777,0.036151
778,0.028015
779,0.031388
780,0.026834
781,0.038091
786,0.035248
788,0.028371
794,0.038075
796,0.053847
801,0.040766
802,0.03754
803,0.028243
804,0.026834
805,0.028663
809,0.039569
810,0.04879
817,0.028962
819,0.031384
821,0.028663
824,0.053847
825,0.029511
826,0.053782
830,0.03014
831,0.037199
832,0.028756
833,0.034624
837,0.034803
839,0.026769
840,0.027331
841,0.037985
842,0.028707
843,0.027145
844,0.038633
845,0.029056
848,0.037421
853,0.037312
854,0.026834
855,0.026834
856,0.036334
861,0.029814
865,0.035316
866,0.026834
867,0.035195
870,0.027369
871,0.044086
872,0.031388
873,0.033797
874,0.040239
875,0.027908
876,0.031357
879,0.033797
880,0.026834
883,0.036177
884,0.035803
886,0.036832
890,0.026834
892,0.033747
893,0.038159
894,0.037031
895,0.037759
896,0.037985
897,0.026834
899,0.052459
900,0.028371
901,0.028668
902,0.053847
905,0.02914
912,0.043579
914,0.053847
915,0.040851
917,0.034442
918,0.027456
919,0.026922
921,0.02776
922,0.0367
923,0.027302
926,0.026769
929,0.030879
930,0.028663
931,0.040038
937,0.026834
938,0.03555
939,0.036164
941,0.037985
946,0.027298
947,0.033529
950,0.028685
951,0.026769
952,0.029986
953,0.036324
954,0.026834
955,0.028709
956,0.052814
957,0.038457
960,0.037985
963,0.053847
966,0.036878
969,0.037985
971,0.028367
972,0.026834
975,0.035663
980,0.030189
982,0.042477
983,0.026834
985,0.042249
987,0.02815
988,0.027698
991,0.029035
992,0.026834
995,0.052837
996,0.027456
998,0.026834
1001,0.052814
1002,0.0285
1004,0.033212
1005,0.040106
1010,0.026834
1011,0.026769
1012,0.026834
1013,0.037558
1014,0.028976
1015,0.041804
1016,0.028962
1022,0.026834
1023,0.037985
1024,0.026834
1025,0.032676
1026,0.052236
1028,0.035834
1029,0.031178
1032,0.04879
1034,0.039892
1036,0.031388
1037,0.027036
1039,0.050861
1042,0.032498
1045,0.035316
1046,0.041272
1050,0.030034
1052,0.029771
1055,0.033323
1057,0.029247
1058,0.026834
1060,0.026834
1062,0.028756
1063,0.035734
1064,0.040435
1065,0.037369
1066,0.030262
1067,0.052814
1068,0.036406
1070,0.04879
1072,0.036381
1077,0.053847
1078,0.029056
1079,0.026834
1081,0.037985
1082,0.053847
1093,0.034417
1094,0.035734
1102,0.035573
1103,0.046741
1106,0.027187
1107,0.053847
1112,0.037985
1113,0.026769
1114,0.03049
1116,0.02815
1118,0.029691
1120,0.034396
1121,0.037985
1128,0.036124
1130,0.043543
1132,0.028663
1135,0.02873
1138,0.048335
1139,0.0288
1141,0.033212
1143,0.052836
1146,0.050334
1148,0.033436
1149,0.037961
1151,0.028756
1152,0.033436
1153,0.028663
1155,0.038965
1157,0.026834
1160,0.035137
1161,0.026834
1162,0.037985
1164,0.044857
1168,0.036626
1169,0.026834
1174,0.052814
1176,0.027526
1177,0.053805
1178,0.037207
1180,0.035536
1181,0.035521
1182,0.04377
1185,0.028756
1190,0.027649
1194,0.026834
1196,0.040172
1199,0.031232
1200,0.038214
1201,0.027524
1202,0.038645
1206,0.053871
1207,0.037476
1208,0.026834
1212,0.036857
1216,0.026834
1219,0.027382
1221,0.028962
1222,0.026834
1225,0.036381
1227,0.032498
1230,0.028611
1231,0.033797
1232,0.03217
1233,0.026769
1234,0.044086
1235,0.037207
1236,0.051207
1237,0.031989
1238,0.040816
1239,0.036381
1240,0.041601
1241,0.028663
1244,0.040531
1245,0.038935
1247,0.032676
1250,0.037656
1251,0.026769
1257,0.028663
1259,0.026834
1266,0.041618
1267,0.053847
1268,0.027805
1270,0.053871
1272,0.035531
1273,0.046214
1276,0.038457
1278,0.026834
1279,0.040933
1283,0.037466
1284,0.033797
1286,0.027245
1289,0.038601
1290,0.027187
1292,0.028545
1293,0.037985
1294,0.042077
1296,0.042269
1298,0.028756
1299,0.051207
1301,0.028529
1304,0.041042
1306,0.036177
1308,0.043152
1310,0.038274
1311,0.026834
1312,0.042994
1315,0.026834
1318,0.040973
1319,0.027602
1320,0.026834
1323,0.026834
1324,0.034333
1325,0.03988
1326,0.034687
1329,0.053847
1331,0.042985
1332,0.028841
1335,0.026834
1336,0.053847
1338,0.039352
1340,0.049063
1342,0.026834
1345,0.028756
1347,0.026834
1349,0.033797
1350,0.041468
1351,0.029106
1354,0.028243
1355,0.027675
1356,0.033212
1359,0.038601
1361,0.053847
1362,0.053782
1363,0.052814
1365,0.034281
1366,0.037757
1367,0.035734
1368,0.028663
1369,0.026834
1370,0.037985
1371,0.036381
1372,0.042505
1374,0.028771
1375,0.051754
1376,0.039454
1379,0.02804
1380,0.031388
1383,0.033436
1387,0.041586
1388,0.043161
1389,0.028141
1390,0.040141
1394,0.037985
1396,0.053847
1397,0.041368
1399,0.030342
1400,0.036166
1402,0.051076
1403,0.040293
1404,0.044226
1405,0.044492
1407,0.037238
1409,0.028756
1413,0.026834
1415,0.040233
1416,0.037497
1418,0.026769
1422,0.026834
1423,0.026834
1425,0.028243
1428,0.033797
1429,0.034657
1430,0.033436
1431,0.043222
1432,0.027456
1434,0.026834
1435,0.026769
1436,0.053847
1438,0.027456
1443,0.043259
1445,0.035788
1446,0.043117
1453,0.030486
1456,0.030197
1458,0.037377
1459,0.028267
1460,0.039591
1461,0.050878
1462,0.053847
1463,0.033797
1466,0.052814
1467,0.033212
1469,0.040973
1470,0.02945
1471,0.052814
1473,0.028771
1476,0.030587
1477,0.037653
1481,0.033436
1482,0.04076
1485,0.049793
1486,0.053847
1490,0.035915
1491,0.052814
1493,0.027456
1494,0.041082
1500,0.032078
1504,0.037059
1506,0.028663
1509,0.029928
1512,0.037985
1514,0.032009
1518,0.033212
1520,0.026834
1522,0.050218
1525,0.052814
1526,0.044086
1529,0.053847
1530,0.042773
1532,0.026834
1533,0.037869
1537,0.038086
1542,0.03443
1544,0.037985
1545,0.053847
1546,0.052814
1549,0.047177
1551,0.026769
1552,0.026769
1555,0.034287
1556,0.026834
1558,0.052814
1560,0.028663
1561,0.040785
1562,0.028756
1563,0.026834
1566,0.027369
1568,0.037381
1570,0.026995
1575,0.051754
1577,0.036381
1579,0.0288
1581,0.036173
1582,0.039495
1585,0.045333
1586,0.0285
1587,0.033532
1593,0.035734
1597,0.050209
1599,0.038183
1608,0.026834
1609,0.033436
1612,0.037457
1615,0.026834
1616,0.037381
1618,0.038562
1619,0.026834
1624,0.028663
1625,0.040144
1627,0.028962
1628,0.053847
1635,0.026834
1636,0.045878
1637,0.033689
1640,0.031388
1642,0.031665
1645,0.035316
1647,0.028663
1648,0.053847
1650,0.028283
1651,0.040533
1653,0.028706
1654,0.026834
1655,0.031146
1656,0.040572
1657,0.049793
1659,0.053143
1661,0.041498
1662,0.037035
1663,0.050292
1664,0.039013
1671,0.033797
1673,0.033436
1674,0.03654
1678,0.026834
1680,0.037753
1682,0.037207
1687,0.026834
1689,0.026834
1690,0.036861
1691,0.036992
1692,0.037157
1696,0.028862
1701,0.040399
1702,0.039454
1705,0.03217
1707,0.035734
1711,0.033323
1714,0.04129
1715,0.052531
1716,0.04005
1717,0.027187
1719,0.026834
1723,0.026834
1725,0.02776
1726,0.053871
1728,0.026834
1730,0.028283
1731,0.027456
1736,0.028066
1742,0.053847
1745,0.042377
1747,0.053378
1749,0.037869
1750,0.042269
1751,0.027369
1752,0.038681
1753,0.048345
1754,0.029056
1758,0.045653
1759,0.02989
1760,0.027417
1761,0.033212
1763,0.04076
1765,0.043762
1767,0.038457
1768,0.026834
1769,0.028795
1774,0.038024
1775,0.040973
1776,0.026769
1777,0.036381
1779,0.04179
1780,0.026834
1783,0.026834
1784,0.031863
1785,0.029173
1789,0.033797
1790,0.040973
1792,0.034707
1793,0.044857
1795,0.028663
1796,0.029899
1798,0.038457
1802,0.029617
1803,0.038968
1805,0.028141
1806,0.038836
1809,0.038148
1810,0.026834
1812,0.033797
1813,0.039134
1814,0.041229
1815,0.039372
1817,0.040718
1818,0.03746
1819,0.033965
1820,0.035223
1821,0.042838
1823,0.040973
1826,0.036038
1827,0.037176
1829,0.053847
1831,0.026834
1833,0.044438
1834,0.034496
1837,0.037985
1838,0.026834
1839,0.027524
1840,0.038543
1841,0.036993
1842,0.038052
1844,0.036645
1845,0.035248
1846,0.026834
1847,0.026834
1850,0.026834
1851,0.037985
1852,0.026769
1860,0.038457
1862,0.037985
1864,0.052814
1865,0.028663
1866,0.037985
1867,0.037985
1870,0.038032
1871,0.03836
1872,0.028249
1873,0.026834
1874,0.048722
1876,0.039745
1878,0.03974
1879,0.052814
1884,0.037905
1885,0.028976
1888,0.037985
1893,0.028249
1897,0.037985
1901,0.028756
1902,0.028756
1903,0.026834
1905,0.038457
1907,0.028962
1908,0.053847
1919,0.052814
1921,0.052859
1926,0.028663
1928,0.027798
1930,0.052814
1933,0.037335
1934,0.028756
1935,0.03963
1939,0.053847
1940,0.033797
1942,0.035803
1943,0.028283
1945,0.029191
1946,0.038698
1948,0.037985
1949,0.037381
1952,0.037985
1953,0.029279
1955,0.032021
1959,0.036238
1963,0.028592
1965,0.02909
1967,0.033323
1968,0.037453
1969,0.026834
1970,0.040973
1973,0.028962
1977,0.042281
1978,0.026834
1979,0.027908
1988,0.035734
1991,0.034803
1994,0.026834
1996,0.026834
1997,0.030186
1998,0.032131
2000,0.050776
2002,0.030331
2004,0.039042
2007,0.037985
2008,0.028962
2010,0.027862
2011,0.04076
2012,0.041172
2015,0.029739
2018,0.027187
2019,0.026834
2023,0.040155
2024,0.040973
2026,0.028756
2028,0.027524
2029,0.029056
2031,0.031388
2033,0.037985
2034,0.038496
2037,0.052837
2038,0.033323
2039,0.032603
2040,0.026834
2042,0.028663
2045,0.036381
2048,0.03713
2049,0.037985
2050,0.036743
2057,0.035316
2061,0.036151
2063,0.039968
2067,0.036381
2069,0.038303
2070,0.033797
2072,0.053847
2073,0.041792
2075,0.028663
2076,0.047596
2081,0.033323
2082,0.039496
2084,0.047124
2085,0.042208
2086,0.033436
2088,0.038537
2092,0.04879
2093,0.026834
2094,0.026769
2096,0.053173
2102,0.033965
2103,0.049491
2104,0.038457
2108,0.051754
2109,0.042147
2111,0.037985
2113,0.038917
2116,0.041741
2117,0.038159
2118,0.036641
2119,0.029035
2120,0.026834
2121,0.029035
2124,0.040973
2125,0.037985
2126,0.033034
2127,0.053847
2131,0.026769
2133,0.039587
2134,0.042105
2136,0.028962
2137,0.051517
2139,0.040435
2144,0.026834
2145,0.037721
2146,0.042156
2149,0.033907
2150,0.028076
2151,0.038103
2152,0.029107
2153,0.026834
2157,0.04851
2158,0.031388
2159,0.028958
2161,0.026834
2163,0.027862
2166,0.037603
2169,0.033195
2171,0.04879
2177,0.032813
2179,0.042208
2182,0.026834
2184,0.053378
2185,0.037985
2186,0.028663
2187,0.02896
2188,0.037494
2189,0.026834
2190,0.052814
2194,0.029209
2195,0.029056
2196,0.03758
2198,0.043833
2199,0.036788
2200,0.027524
2201,0.032768
2203,0.042077
2208,0.028962
2209,0.036987
2210,0.035896
2211,0.026834
2213,0.029507
2214,0.027854
2215,0.053847
2216,0.026834
2218,0.028283
2222,0.037985
2224,0.026834
2229,0.027844
2230,0.035834
2234,0.048027
2235,0.036381
2237,0.032391
2239,0.026769
2241,0.029466
2242,0.027456
2243,0.026693
2244,0.026834
2245,0.027302
2248,0.040929
2251,0.031896
2253,0.052837
2254,0.02815
2257,0.026834
2261,0.04247
2262,0.031388
2266,0.035602
2269,0.026834
2275,0.028666
2278,0.028663
2279,0.035803
2283,0.030985
2284,0.039191
2285,0.027851
2286,0.026834
2287,0.040882
2289,0.049491
2290,0.051489
2291,0.033436
2293,0.033797
2300,0.03901
2301,0.0288
2302,0.047531
2303,0.040406
2304,0.026834
2305,0.039106
2306,0.037985
2307,0.037457
2308,0.052836
2311,0.04076
2313,0.038159
2315,0.026834
2316,0.035316
2318,0.053782
2322,0.030828
2323,0.028962
2325,0.037406
2327,0.033212
2328,0.041082
2329,0.045401
2330,0.035595
2332,0.026834
2333,0.027369
2334,0.039131
2337,0.036263
2338,0.040973
2341,0.041414
2344,0.040435
2345,0.028937
2347,0.028883
2348,0.037515
2349,0.026834
2350,0.029125
2351,0.039454
2358,0.039473
2359,0.040973
2361,0.036381
2363,0.034243
2364,0.033092
2366,0.042445
2369,0.026834
2370,0.045119
2373,0.038159
2375,0.031374
2377,0.040754
2384,0.044857
2385,0.036596
2386,0.042077
2387,0.026769
2388,0.034616
2392,0.032676
2393,0.035734
2394,0.033436
2395,0.036724
2396,0.035206
2397,0.036381
2400,0.033436
2401,0.034072
2403,0.037798
2407,0.049332
2408,0.037985
2410,0.028663
2414,0.049442
2416,0.053847
2421,0.026769
2422,0.040435
2423,0.045333
2425,0.037985
2430,0.028663
2433,0.028399
2434,0.038983
2437,0.037985
2438,0.029379
2439,0.044086
2440,0.048443
2442,0.037721
2444,0.036235
2449,0.029056
2456,0.032498
2458,0.038764
2462,0.029035
2463,0.02925
2464,0.028106
2465,0.027872
2466,0.026712
2470,0.052814
2476,0.031942
2478,0.037985
2482,0.053847
2483,0.031388
2484,0.052814
2487,0.026769
2488,0.037985
2493,0.028392
2494,0.027853
2495,0.037985
2499,0.033212
2501,0.049799
2503,0.03713
2504,0.028663
2507,0.031388
2509,0.029035
2511,0.035734
2512,0.041776
2515,0.028549
2516,0.0355
2517,0.031388
2521,0.053871
2525,0.026834
2527,0.042077
2528,0.028685
2529,0.030119
2530,0.030237
2531,0.052236
2533,0.028516
2537,0.036381
2538,0.033667
2539,0.037331
2541,0.034796
2542,0.049491
2543,0.027862
2544,0.026834
2545,0.031452
2546,0.026834
2548,0.037985
2549,0.028154
2555,0.026834
2556,0.035435
2558,0.036992
2561,0.053847
2563,0.053378
2566,0.032579
2567,0.047343
2572,0.026769
2573,0.036993
2574,0.033797
2578,0.028431
2580,0.037937
2581,0.028304
2582,0.028756
2586,0.038943
2588,0.028962
2589,0.03885
2591,0.03217
2594,0.038103
2595,0.037369
2596,0.04116
2597,0.029314
2599,0.031243
2600,0.033797
2601,0.037985
2611,0.036349
2613,0.031388
2614,0.029056
2615,0.034396
2616,0.053871
2617,0.037985
2618,0.028622
2619,0.038333
2626,0.028258
2630,0.053847
2632,0.028014
2636,0.035108
2639,0.037985
2642,0.026834
2644,0.053847
2647,0.033797
2648,0.053847
