ID,TARGET
2,0.0338612981140614
5,0.0320987515151501
6,0.00278543913736939
7,0.021184153854847
9,0.00279874238185585
11,0.183635115623474
12,0.0632642284035683
15,0.151705384254456
16,0.0254437867552042
17,0.0436955951154232
19,0.0206086169928312
21,0.00509982043877244
22,0.0249362308532
24,0.0145633779466152
27,0.0108422227203846
28,0.0267606116831303
30,0.0405180901288986
33,0.00279874238185585
35,0.0154616432264447
37,0.032348994165659
38,0.0222891569137573
40,0.162101969122887
41,0.0311767682433128
44,0.00853873416781425
46,0.076270654797554
47,0.0213886555284262
48,0.00282271206378937
50,0.0060696923173964
52,0.174093678593636
53,0.0153916953131557
55,0.039702482521534
57,0.00292257429100573
58,0.0327208414673805
59,0.0180080831050873
62,0.0349734090268612
63,0.0147465951740742
64,0.0318961068987846
65,0.0310022924095392
67,0.0172479171305895
69,0.0519874729216099
70,0.00279874238185585
71,0.0229917466640472
72,0.00497483601793647
73,0.00262313825078309
76,0.00821358803659678
78,0.00489381607621908
79,0.0407623015344143
81,0.00422223471105099
85,0.011892806738615
86,0.00279874238185585
89,0.038315549492836
94,0.0832458809018135
96,0.00266161141917109
97,0.0320052169263363
98,0.00300422869622707
99,0.0249050259590149
100,0.183453753590584
103,0.155798479914665
104,0.00371179077774286
108,0.0188044793903828
110,0.0055937934666872
112,0.0333813466131687
114,0.025943910703063
116,0.0174146145582199
117,0.00746905198320746
119,0.00918013043701649
120,0.00455313874408603
121,0.00744967348873615
123,0.0465637631714344
124,0.0305210594087839
126,0.00276317354291677
128,0.0168267916887999
129,0.0293918270617723
133,0.0307202860713005
138,0.031510204076767
147,0.0180080831050873
149,0.037626139819622
158,0.00282271206378937
160,0.00948849599808455
164,0.048715028911829
167,0.0641147121787071
168,0.0292186178267002
174,0.0113176321610808
181,0.0410290434956551
185,0.0326003655791283
187,0.00489632692188025
189,0.0165990777313709
190,0.0314228720963001
194,0.00918762385845184
197,0.0512319952249527
198,0.0266045145690441
201,0.0304405391216278
205,0.00852684117853642
208,0.0542646646499634
211,0.0120096197351813
216,0.0577460750937462
219,0.0624433308839798
223,0.0106311440467834
224,0.16455140709877
226,0.0180080831050873
229,0.0227461941540241
230,0.0374125428497791
237,0.0466293096542358
238,0.0243534799665213
240,0.0829154551029205
243,0.00735607324168086
245,0.182320848107338
246,0.164015993475914
247,0.0106879426166415
248,0.0196930970996618
249,0.00279874238185585
250,0.172863245010376
251,0.00276317354291677
255,0.0557130873203278
256,0.025995759293437
257,0.0559562295675278
260,0.153344884514809
261,0.00805991794914007
263,0.153277799487114
264,0.162101969122887
267,0.00705852964892983
268,0.0308493841439486
272,0.0166828576475382
274,0.0140982354059815
275,0.00318809016607702
277,0.17324098944664
278,0.162101969122887
280,0.0119585348293185
281,0.0217283014208078
282,0.0524293854832649
283,0.0138121386989951
284,0.0430341362953186
286,0.0415381826460361
290,0.028487890958786
291,0.0310194417834282
293,0.0430494397878647
295,0.0348349586129189
297,0.00735607324168086
298,0.137378722429276
300,0.00529143121093512
304,0.00604773126542568
305,0.0060205589979887
308,0.00948849599808455
309,0.00948849599808455
310,0.00655005034059286
312,0.031510204076767
313,0.164835080504417
315,0.0149091714993119
317,0.0333384461700916
318,0.0180919822305441
321,0.0342576205730438
323,0.0883681401610374
325,0.0119244856759906
326,0.0180080831050873
327,0.016032125800848
328,0.0478982552886009
329,0.0199470799416304
330,0.00543868727982044
331,0.0242997370660305
334,0.0697367787361145
335,0.0103410426527262
336,0.0312617532908916
337,0.00699422415345907
338,0.0279133096337318
339,0.0180080831050873
341,0.142701968550682
343,0.0237750466912985
346,0.00288108922541142
348,0.00300422869622707
350,0.153990253806114
351,0.00235820957459509
352,0.0180080831050873
357,0.0509200394153595
358,0.0147465951740742
360,0.00896700657904148
361,0.0180080831050873
364,0.0545378364622593
365,0.031433492898941
366,0.0341421961784363
367,0.0094595979899168
368,0.0126884644851089
370,0.00300422869622707
372,0.00512381410226226
376,0.00266161141917109
377,0.00605357019230723
379,0.0217567756772041
380,0.0178189035505056
381,0.122687518596649
385,0.0122730787843466
386,0.0318961068987846
389,0.0497367903590202
391,0.0300244353711605
392,0.00588475773110986
393,0.0136081501841545
395,0.0299898963421583
396,0.00911141559481621
397,0.00261419010348618
398,0.0210858248174191
399,0.027974009513855
400,0.00890060886740685
401,0.0219998713582754
403,0.00780553417280316
405,0.031243896111846
406,0.022391689941287
409,0.014627886004746
411,0.0278465002775192
413,0.00300971511751413
418,0.00616878736764193
419,0.0170002523809671
422,0.0180080831050873
424,0.174023851752281
425,0.0432228818535805
427,0.00266161141917109
430,0.00279874238185585
431,0.0180080831050873
434,0.0094795860350132
435,0.0318961068987846
437,0.101318292319775
438,0.00138712755870074
439,0.164610177278519
442,0.0147465951740742
446,0.0154616432264447
450,0.0788897052407265
451,0.0148612260818481
452,0.0248236004263163
454,0.00276398821733892
455,0.00749233644455671
463,0.0249813888221979
464,0.0149083528667688
465,0.00279874238185585
467,0.155889824032784
468,0.0311248004436493
470,0.0294785015285015
472,0.0421996302902699
473,0.0246985666453838
475,0.00716623477637768
476,0.00516803003847599
479,0.0180080831050873
481,0.00525613036006689
483,0.0294924601912498
484,0.0138777494430542
486,0.031433492898941
487,0.00279874238185585
491,0.0227469746023417
494,0.00948849599808455
495,0.00308172265067697
497,0.0342108905315399
498,0.0117831053212285
499,0.0143104856833816
503,0.0180080831050873
504,0.0332889929413795
505,0.00823743361979723
506,0.00820979382842779
507,0.0292197726666927
508,0.174219533801079
509,0.0417828261852264
510,0.0094917630776763
511,0.0321951024234295
512,0.0214544720947742
516,0.00416720192879438
518,0.0285369139164686
519,0.0149959865957499
520,0.00857624504715204
521,0.00300422869622707
522,0.00437358859926462
524,0.144454225897789
525,0.00752497930079699
526,0.00276317354291677
528,0.0180080831050873
529,0.0319285988807678
531,0.033961795270443
532,0.153344884514809
534,0.0429306626319885
536,0.0309436991810799
539,0.0523834154009819
540,0.0304609276354313
541,0.00279874238185585
542,0.0756975635886192
545,0.0303367935121059
546,0.00300422869622707
552,0.0302538238465786
556,0.00497006112709641
557,0.00276317354291677
559,0.0265316870063543
562,0.0106933647766709
563,0.0192362777888775
565,0.0641808360815048
569,0.0050188465975225
570,0.0360785387456417
574,0.0345174930989742
575,0.0132125290110707
585,0.0117272790521383
589,0.0236867144703865
590,0.0541400797665119
592,0.0183232463896275
593,0.0357748530805111
594,0.00640742061659694
595,0.00935500580817461
597,0.00621720496565104
601,0.00311815226450562
603,0.0145633779466152
604,0.00725855678319931
605,0.031510204076767
607,0.00279874238185585
608,0.020244037732482
610,0.0269486475735903
612,0.0425045378506184
613,0.0331345200538635
615,0.0042625879868865
616,0.21659716963768
617,0.0234334226697683
619,0.031510204076767
620,0.152800709009171
621,0.00410469993948936
624,0.0306930281221867
625,0.0128454556688666
628,0.00591585924848914
629,0.18015319108963
630,0.0318961068987846
632,0.0405358225107193
634,0.00311015686020255
637,0.0211870018392801
638,0.0123509420081973
642,0.0343558974564075
643,0.00650401087477803
644,0.0697736293077469
646,0.00266161141917109
655,0.0427499078214169
660,0.0250176787376404
664,0.0310323163866997
665,0.0460322722792625
666,0.00279874238185585
670,0.125428259372711
671,0.165036052465439
672,0.010353596881032
675,0.0028639214579016
676,0.0348379574716091
677,0.0180080831050873
678,0.0172725133597851
680,0.00300422869622707
683,0.176543593406677
684,0.0200923942029476
685,0.031433492898941
691,0.108452148735523
693,0.00251000165008008
696,0.00277431565336883
698,0.0192056708037853
699,0.0180080831050873
700,0.0109721748158336
703,0.0189566444605589
704,0.0421125553548336
705,0.0107881547883153
707,0.155618667602539
709,0.035334650427103
711,0.183116093277931
713,0.0180080831050873
716,0.00279874238185585
719,0.00279874238185585
721,0.0118997003883123
722,0.0137648805975914
723,0.0195886977016926
724,0.0146367345005274
727,0.00318809016607702
728,0.0242698974907398
729,0.00506611401215196
733,0.0144478315487504
736,0.0106785884127021
739,0.0337388142943382
742,0.162101969122887
743,0.0211808066815138
744,0.00404440145939589
745,0.162939205765724
747,0.00632037501782179
749,0.0395183563232422
750,0.0232722647488117
751,0.0420190282166004
752,0.0124652879312634
755,0.0146490149199963
756,0.00291229179129004
762,0.0293872840702534
763,0.0396523103117943
764,0.0306943506002426
765,0.0242692306637764
766,0.0105884075164795
769,0.0238654017448425
770,0.105672560632229
773,0.00989093538373709
774,0.0324557013809681
776,0.0294924601912498
777,0.0159777030348778
778,0.00498132407665253
779,0.0147449327632785
780,0.00279874238185585
781,0.0362253487110138
786,0.0331374928355217
788,0.00808556471019983
794,0.0526947863399982
796,0.153277799487114
801,0.0886501967906952
802,0.0343558974564075
803,0.00506986677646637
804,0.00300422869622707
805,0.00948849599808455
809,0.0335797294974327
810,0.110856913030148
817,0.0145633779466152
819,0.0142316203564405
821,0.00948849599808455
824,0.16455140709877
825,0.00817224942147732
826,0.162101969122887
830,0.0175086874514818
831,0.0305852461606264
832,0.0118652349337935
833,0.0278770010918379
837,0.0180080831050873
839,0.00276317354291677
840,0.00315288337878883
841,0.031694907695055
842,0.00323912710882723
843,0.00730093941092491
844,0.0578014552593231
845,0.0154616432264447
848,0.0261312108486891
853,0.0333778001368046
854,0.00279874238185585
855,0.00279874238185585
856,0.0399369038641453
861,0.00517570693045855
865,0.0180080831050873
866,0.00735607324168086
867,0.024423835799098
870,0.00357138458639383
871,0.0987875312566757
872,0.01462721824646
873,0.0180080831050873
874,0.0437781810760498
875,0.00624937377870083
876,0.00618634931743145
879,0.0180080831050873
880,0.00279874238185585
883,0.0200987048447132
884,0.0203353129327297
886,0.0247021168470383
890,0.00300422869622707
892,0.0282537564635277
893,0.0300244353711605
894,0.0351888202130795
895,0.0510484948754311
896,0.0211580321192741
897,0.00279874238185585
899,0.155860289931297
900,0.0131944427266717
901,0.00662213983014226
902,0.164835080504417
905,0.0125897321850061
912,0.0539174787700176
